NAME	platelet	erythroid	neutrophil	monocyte	macrophage	myeloid prog	dendritic cell	basophil	mast cell	b cell	plasma cell	plasmablast	t cell	nk cell	ILC	HSPC	thymocyte	adventitial cell	fibroblast/mesenchymal stem cell	pericyte cell	smooth muscle cell	stromal cell	endothelial cell
ABCA5	1.0	5.17943544360095	1.0	12.193549908336	1.0	31.6902491408474	1.0	74.8267369614106	1.0	90.3210103902998	11.3758858554441	7.59977613101588	85.6251547537566	1.0	1.0	28.7928765401955	1.0	23.5784075548321	49.0435180510405	63.7820184356319	40.7797683489052	24.4604584155162	12.7907246271571
ABCA6	1.0	1.0	1.0	1.0	48.8681537559914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	395.289389799943	253.727713666473	1.0	17.8826028661997	30.7314137436192	1.0
ABCA7	1.0	13.9414338430575	171.111144414953	32.7442968403431	16.1739708761937	18.6724828603552	78.589510058833	1.0	1.0	40.496379550131	9.51251385348188	1.0	1.0	1.0	1.0	39.07139816159	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCA8	1.0	1.0	1.0	244.438211913516	35.0379746982802	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	757.035778670844	450.003004398053	1.0	25.3703626864444	83.1550040531112	1.0
ABCA9	1.0	1.0	1.0	1.0	46.3839662643736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	403.408551914878	309.512795305053	1.0	1.0	25.9455152801517	1.0
ABCB1	1.0	1.0	1.0	1.0	1.0	10.2273583081772	1.0	1.0	1.0	1.0	1.0	1.0	41.4669721543227	148.725561080378	1.0	98.3953190103829	1.0	1.0	1.0	1.0	1.0	1.0	29.9712740667865
ABCB10	55.0277714570922	65.4562422321252	1.0	28.5494313375031	9.51376012999442	62.4613397067821	11.3175186129004	1.0	1.0	1.0	6.41426765198973	13.7499333988595	1.0	5.93044233623153	23.706579377414	100.981072937811	1.0	19.2592675984656	11.5111446170484	17.8519120533346	1.0	1.0	28.1672744957339
ABCB11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.73768705911049	1.0	1.0	1.0	1.0	1.0
ABCB4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25.2968477310872	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCB7	1.0	19.2344251136929	1.0	73.8465583883464	29.0144158848468	89.5882452991826	19.5845970859352	28.2160197623842	1.0	54.5845467299899	9.22069085389552	6.44516432587582	45.6664588144576	18.0981682757955	22.2844957380731	71.3481385699266	79.6624933258303	26.8737165817974	15.9464625007487	47.6550994013452	46.9077169349593	24.3840816337659	1.0
ABCB8	1.0	13.901987075049	1.0	19.2647222633486	13.0182357297813	15.6158474788395	1.0	33.3451619648188	27.9485561155538	1.0	34.443723446898	35.5241685348552	1.0	5.93044233623153	14.0384266777258	50.9801652051623	1.0	17.0984383503463	21.2335952123738	31.6469909405844	16.4643689434212	1.0	50.0833737020794
ABCB9	1.0	4.02922940134992	1.0	1.0	1.0	5.79031692664388	1.0	1.0	1.0	1.0	100.601528895303	97.569835277876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.3401926270372	1.0	1.0
ABCC1	22.2768482315486	43.5575403809084	1.0	11.1729279875429	23.421403959877	73.533984214999	70.3032711143966	71.9971428816028	25.7156209893361	76.2290115459566	12.2882595248114	83.4965483966443	81.6160069599659	1.0	41.7661997833018	109.127877978408	43.8134726697997	29.4222705793946	33.4726524489331	1.0	39.1776382462387	90.7940985378603	1.0
ABCC10	1.0	8.91805192950525	1.0	19.2647222633486	7.73077365129418	9.9097910408654	1.0	1.0	1.0	1.0	14.7012318524407	1.0	26.1834541389603	1.0	33.5634682806697	14.9525465838628	1.0	1.0	1.0	1.0	1.0	1.0	11.4305186512514
ABCC11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCC13	1.0	36.3093384891774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCC2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.8104793587633	14.4269584563176	1.0	1.0	1.0	1.0
ABCC3	411.681471656841	1.0	1.0	21.6138341251811	26.1866292331024	1.0	52.2190124974391	28.4787445995579	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.70113980364291	11.81195525305	1.0	49.7879828517929	1.0	62.3145780589462
ABCC4	444.92167001282	50.0592577466793	1.0	1.0	1.0	161.89418440971	1.0	43.2881637965118	35.9814863031815	1.0	12.5093060222052	8.93997351534383	1.0	1.0	91.4329740005132	136.72676533371	1.0	1.0	6.42270336205561	1.0	1.0	1.0	57.4884482622323
ABCC5	84.3756934603058	46.6883036542539	33.4905320762518	65.2585941901705	37.0547071893438	65.6593077432874	1.0	1.0	24.2953665524036	1.0	1.0	1.0	1.0	34.880694842138	28.3690048626042	18.5170100293166	114.510194477335	14.1417281883734	35.0008894087842	30.8379107109505	29.1423396595838	1.0	1.0
ABCC6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCC6P1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCC8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCC9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	161.160522801028	104.819785978822	203.693834198665	35.1673421726003	1.0	15.0053405738961
ABCD1	1.0	1.0	32.725433548962	19.1338272107234	40.2292971359785	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.6985241033733	33.1242946867327	1.0	13.3566715848385	11.0992082548996	1.0	31.9218066064559	1.0	1.0
ABCD2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCD3	1.0	19.8858742055797	1.0	103.480414023277	15.1942248232449	41.6939636016834	22.0084033613445	56.9087244873399	59.569944396821	19.1387113627616	14.9791671035855	7.59977613101588	42.3980431326654	25.0961495106076	1.0	48.1834000512448	532.323668555329	30.4977203653085	20.7073979573593	46.9956913010907	38.2009188132741	34.7263058398996	59.1498989354657
ABCD4	1.0	14.4942725754482	1.0	42.6328662300182	68.6191321129908	50.4323783307171	60.2431015748818	16.1230716543223	1.0	36.6318073704325	24.0081257545648	70.1191238732693	41.298556998657	22.8498333137867	22.3513285725004	127.702958017483	88.7769432195327	28.7253512656827	15.9516302273366	18.5305689206767	37.8406077367834	14.4736103858928	73.420048592854
ABCE1	39.9145213797265	53.1298652516699	1.0	55.4416920503469	31.5449659070599	236.151293893762	64.3618946794003	107.80564903745	26.6175179587222	52.5865175787805	40.8218075885277	86.1129572992051	138.330516837919	70.2671153853664	96.1871617635664	150.991242962817	131.071221629564	104.566313409455	68.0740831624575	117.450645591155	73.1100609816537	122.851780373861	143.400429457444
ABCF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37.7435442028646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCF2.1	1.0	13.4423993174679	1.0	21.1460784214555	47.7217670633777	22.6659032503973	48.1717185902416	10.2836226958043	1.0	31.4206927966584	4.94040214657381	30.7129175010024	1.0	29.2492908701077	1.0	23.7163236515058	1.0	28.1814371702564	25.8863375987516	40.5854133195552	25.962305336678	66.0646424568092	29.8030924238125
ABCF3	1.0	12.9787397307121	46.9168987302754	7.70836323925485	40.3107433761339	17.2273813706875	1.0	1.0	15.8045045943295	14.5481439570121	11.9143475190748	15.0678218004746	1.0	1.0	1.0	37.9561542350301	33.8741974557989	46.9702533602489	13.8620656366649	1.0	11.8648808517625	83.3445698590038	63.2495323684961
ABCG1	1.0	1.0	103.506226633776	1.0	90.8634523447825	10.4224754175058	94.9587334474988	83.4133943711889	28.9534772991885	121.020141534336	1.0	1.0	28.0276723472771	29.6499900313858	88.7843047600963	55.2767112793492	102.28121564636	30.7571147051418	1.0	1.0	1.0	1.0	126.62776186256
ABCG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	32.8391078632098
ABCG5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABCG8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABHD1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABHD10	1.0	22.612954900237	1.0	30.3577600955064	38.7810793449051	64.9529131588323	27.3324204760902	1.0	1.0	45.4606682747377	8.02728943617024	7.1405485375449	71.2400166958074	29.2217064339065	37.5977418402758	42.9975475078031	86.118857445352	51.6371511606757	23.8043019995626	38.6574809953878	8.55969233950573	1.0	1.0
ABHD11	132.214911933863	35.9465979483572	1.0	31.0119784138315	31.552958303986	42.8159222829798	1.0	39.292311019745	40.4069562711424	1.0	13.1076647745003	13.2810970750898	1.0	1.0	34.0881759975774	1.0	43.1287749278416	1.0	1.0	10.6270621371573	13.320559190241	1.0	1.0
ABHD11.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABHD12	92.8077686344615	23.0086162652251	1.0	22.820398624009	71.3565471190004	34.3427600620539	76.8601028700608	36.9467775784185	28.3623331582729	69.3991719599212	24.0503368577883	40.8341440285346	1.0	69.098202353467	25.8591856650269	21.8036027396205	140.013661829487	41.9623362077721	28.0195080330871	38.0672216053526	50.6504613214207	17.046971482939	34.2472639399356
ABHD12B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABHD13	1.0	11.7531518029294	77.3840207620508	1.0	16.3121169167008	22.5905451807988	30.1643235996525	40.3912877130348	1.0	66.4657863754518	1.0	8.93226019749915	77.7421451345936	55.7506920625825	93.7380768946979	42.8306203840412	1.0	24.3140183290521	35.4229120946345	36.4000947058841	25.6093534990441	32.7888256387864	3.40475284902101
ABHD14A	1.0	8.99177762440311	1.0	10.4116690517418	22.0089814911651	35.141547093182	1.0	1.0	31.9710763464639	1.0	23.2652503148619	56.1099173421697	49.5379472100325	66.771990918825	105.240354813799	28.3976295467536	1.0	68.4625295191325	89.4125868314563	56.2444844671756	17.4530542317988	1.0	21.5754722121746
ABHD14A.ACY1	1.0	1.0	1.0	1.0	1.0	23.3421484628345	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABHD14B	78.2999397909112	69.0653409344924	1.0	63.9839083253412	78.5704759755487	159.048887134988	79.5168054031629	192.04367962564	1.0	132.139154152777	11.7993614448795	56.1206632501733	45.3880910521133	80.8527538933891	111.316870842056	207.88744582257	168.209528777526	124.772005183884	109.597748301161	82.3923115273202	74.0054233735707	37.2211987011053	60.3048427137201
ABHD15	1.0	1.0	1.0	1.0	12.3459915660934	2.65447782971167	1.0	55.1539541567817	1.0	59.8819927122331	1.0	1.0	1.0	81.5957428741527	33.8368226686688	14.762528240293	1.0	8.102686033204	1.0	1.0	11.9807026832692	1.0	1.0
ABHD17A	267.937267063442	22.5287695426343	44.2597515887054	128.109796262024	97.1899503847697	53.9554975598764	54.1203026673349	84.0422342509215	29.4394836886195	128.186267203586	93.2929143618665	90.046099766062	330.527925219276	592.416844246636	267.756056996597	83.708495979044	74.3259573884059	115.685027656873	97.8311549685754	235.199846482932	201.523149018405	149.909005388029	223.381658559358
ABHD17B	1.0	1.0	32.7507616284282	30.5680839741289	15.0841057177591	44.8073785670392	52.3161313573471	14.2708662148901	1.0	33.703080267999	1.0	1.0	1.0	25.0591130676937	17.7416015225794	28.7418668281096	1.0	3.91501568022247	26.6974182966354	7.05568856204039	18.3517489437592	26.3494156876801	13.1323328948831
ABHD17C	1.0	1.0	1.0	1.0	9.17003724906463	1.0	22.0583787484664	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.5176549584611	1.0	1.0	1.0	83.6949764771931	1.0
ABHD18	36.3274987560034	12.7702176231142	1.0	1.0	28.0260307976057	33.7108806167452	19.5845970859352	1.0	1.0	1.0	10.9752218636681	25.8469774828974	48.3200682858806	90.7303726260399	1.0	54.153129176116	49.9010414611272	1.0	16.2116604693751	1.0	1.0	1.0	16.3626644269736
ABHD3	23.4195978755695	12.9846858292924	40.7610922466122	109.281841486301	77.6174742782298	35.8849580718243	32.2031952071892	6.2476088001507	47.1489549946967	57.0033517886209	26.9055469081455	43.4483337673688	94.836290056186	79.936601852296	69.4901733150716	18.2759717051932	90.5831661436563	19.2711396693977	26.6113946322552	43.0567787306573	20.0370537531261	1.0	18.0578278480417
ABHD4	134.989016275729	12.1699990662461	1.0	1.0	8.8453151542914	30.9244925612164	58.5855482152365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.6956181219515	1.0	6.70113980364291	29.2099459726051	3.21082288971201	49.5804753950127	1.0	7.70440714098555
ABHD5	77.691974043647	50.5833168332224	826.493176401214	37.0942365239174	284.518108670327	32.829039338238	1.0	93.6740556427797	69.5385995952386	138.693205453117	9.50666649117375	21.9493793371606	42.3980431326654	100.130441049412	125.280488262689	118.902482560081	29.340739580846	69.5756522097299	215.192196163034	157.363425099287	59.3508610680452	17.046971482939	79.7505574576627
ABHD6	1.0	1.0	1.0	7.74772742721384	17.8154385290496	1.0	1.0	30.7653868981174	1.0	35.1162143641333	1.0	1.0	1.0	53.0729223082253	1.0	1.0	49.8807333139235	1.0	1.0	28.2070672216272	1.0	1.0	59.8032391144181
ABI2	59.2832093277733	30.4474882346165	1.0	1.0	37.446359653778	41.5429952535313	31.2577526088807	49.7234493325468	1.0	42.1270600274904	6.1355089590755	32.6404153352639	1.0	89.4780702633338	15.6314064199873	90.5886276219351	170.242352810142	147.954982952361	62.6758136486061	76.624187302862	104.926556035117	188.748191125608	43.3021182074728
ABI3	1.0	1.0	1.0	55.5847591868321	41.5117523636562	1.0	47.2021807429311	25.7113458904713	1.0	34.2375407322612	1.0	4.07027426877245	154.004066655746	221.823647579996	1.0	1.0	1.0	1.0	1.0	43.7592864484173	1.0	1.0	67.9817675258805
ABI3BP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1153.44991230814	473.806231395424	1.0	33.9565529424099	214.607835907725	21.7916980673259
ABL1	1.0	5.66703515480606	1.0	1.0	1.0	34.5047122770236	48.1717185902416	1.0	26.9818464377256	1.0	1.0	7.59977613101588	1.0	1.0	19.4799239065597	40.6944079482008	1.0	62.1124996890689	111.853871057113	5.42164577942402	18.561869835285	416.791100305698	20.5159348160836
ABL2	1.0	1.0	137.987031631496	921.863078435522	346.653354958077	46.4666437426839	179.767399538916	14.6520011959194	53.2843970901899	78.4037440701266	1.0	1.0	25.6008716036742	1.0	1.0	70.1342524061504	1.0	104.554184640163	335.85906456089	1.0	19.2981630668884	130.816904940835	82.4797347293816
ABLIM1	302.390217803572	1.0	1.0	35.0433732134273	1.0	27.2400035657017	30.1524787234469	1.0	1.0	110.209617082522	57.6035557753003	1.0	118.031267154988	102.578392413889	102.008122940605	50.5833282636084	229.560419321089	477.198778251562	380.899736233223	37.505682314673	1.0	134.021255304491	266.749871255302
ABLIM2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.2786077391685
ABLIM3	130.683129229057	1.0	1.0	1.0	39.7017149114904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.69786378728031	51.1413468573735	65.2453923021542	1.0	1.0	191.678626038052
ABO	55.5483079132141	13.8521951048352	1.0	1.0	1.0	49.4534906760939	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.4473962398031	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ABRACL	136.537833048964	117.691830914465	92.4909438320161	205.573742147996	156.345742866172	397.987759214191	129.468910834915	235.2135652038	301.580492185573	114.3576559514	58.4610837662136	127.327229630105	246.715095438307	241.907576777397	268.76839347917	381.652391208446	514.059165067637	27.5176549584611	28.2783874318113	41.3257972975587	16.9884793940078	1.0	72.914919055417
ABRAXAS1	49.8712474620941	11.3612911920653	1.0	7.70836323925485	10.7018850426291	85.391544951151	60.1025068514766	35.592321230353	56.443273045955	34.6197606669927	10.6822828550419	1.0	1.0	53.9507823279319	93.2534586998234	121.099198167674	1.0	35.2479365129436	64.1259177168315	21.1042119357166	14.9048408228671	31.4322058765086	1.0
ABRAXAS2	1.0	24.2407546612171	1.0	27.940462286487	24.1255319183764	53.5173315737765	1.0	1.0	1.0	72.1723500413947	18.9257296302198	14.1995522620318	49.335942328029	32.1527243292246	35.2821102008407	20.2837772741123	1.0	14.8350798060208	14.5461909379555	15.1199281179272	9.68645802021831	1.0	32.6624722180303
ABT1	1.0	44.166447396186	1.0	33.7600732086529	14.5325032233378	87.6125901708633	59.5074526511223	80.5306932237378	16.7293500652981	86.2973506717206	23.8140571739454	59.2698757923775	125.859149146654	84.5387211254696	41.9404592948106	66.8839760116036	125.47677371306	41.2740812853385	29.9446388148778	79.3216123131496	18.7872372900047	28.9085092309432	32.4427637232793
ABTB1	172.014422474325	38.2195733480088	1261.85675400492	59.4206133879795	56.4669094792315	35.820682701615	77.2845259078422	42.8737283396943	47.1436550901611	83.5511318906161	9.41888706998469	14.234357061911	68.8173270438445	62.9269230100927	148.215217555431	99.5792694363842	156.078888499073	33.172007843381	62.5389977568549	179.581950097271	106.258054310147	22.8694381936138	53.7051894534698
ABTB2	1.0	1.0	1.0	1.0	1.0	1.0	31.1859454238107	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.56009025491921	1.0
AC000093.1	107.848052220013	1.0	1.0	1.0	1.0	16.7885893896917	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC000123.3	1.0	1.0	1.0	1.0	1.0	11.723694390419	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002044.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.2213597496099
AC002070.1	11.4498870331209	1.0	1.0	1.0	1.0	1.0	27.3324204760902	61.5214676088651	29.2556324809355	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002116.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.25081186141759	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002306.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.4168699457083	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002310.1	1.0	3.74532810986131	1.0	1.0	1.0	20.007920728825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.8351627055292	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002350.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002398.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.7077071753459	1.0	1.0	1.0	1.0
AC002451.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002454.1	1.0	1.0	1.0	1.0	1.0	51.4230740745048	1.0	10.3898121052457	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.0152981094671	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002456.1	36.2433748807709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.00744013490131	1.0	1.0	1.0
AC002467.1	1.0	25.8999898051685	32.8697445941415	1.0	1.0	21.0344537416661	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.762528240293	1.0	1.0	18.9172687310029	1.0	1.0	1.0	1.0
AC002470.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002546.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.085579813645	55.0091035969547	38.0672216053526	1.0	1.0	1.0
AC002553.1	1.0	1.0	1.0	1.0	9.51376012999442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	56.5782137618154	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC002558.1	1.0	1.0	1.0	1.0	1.0	14.8218940638812	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.678471477723	1.0	1.0	1.0	1.0
AC002558.3	1.0	20.9870064857596	1.0	26.5964062239425	1.0	37.3723060784026	30.0832945556073	34.3967442865446	1.0	18.8664988610871	10.644163055178	26.6161772174223	108.279463977663	57.4434128678131	1.0	13.2727639801264	1.0	13.3768142213981	29.3856997922903	19.1771632321405	11.6395309905798	1.0	13.1323328948831
AC003102.1	1.0	1.0	1.0	22.9650961897197	1.0	4.30995742150827	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.1743497134963	35.2744154794332	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC003665.1	1.0	1.0	1.0	1.0	1.0	11.11901509831	31.1859454238107	1.0	1.0	1.0	1.0	1.0	48.5839231764627	19.9530883515567	1.0	7.78439290692888	1.0	1.0	1.0	1.0	15.0945766708764	1.0	1.0
AC003681.1	1.0	1.0	36.4524445485162	15.8832717110273	1.0	24.7838225294825	22.0084033613445	1.0	1.0	18.8550552533985	1.0	7.59977613101588	29.9374381101467	29.3927421295764	18.7024974814862	23.9190632017919	1.0	8.21643491597351	1.0	5.98955712530467	1.0	1.0	16.3626644269736
AC003985.2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC003991.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	49.0676666541369	378.052922592672	1.0	1.0	1.0
AC004024.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.62265747459882	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004057.1	1.0	1.0	1.0	1.0	1.0	18.0116006562121	1.0	1.0	1.0	1.0	7.21497306974715	1.0	1.0	1.0	1.0	11.2394356192148	1.0	1.0	1.0	3.21082288971201	1.0	1.0	1.0
AC004069.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004080.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004130.1	19.6252377386308	1.0	1.0	1.0	1.0	1.0	1.0	9.79155549827118	20.1408224241292	1.0	11.8914751329887	17.5499374287164	1.0	1.0	1.0	11.2573444607715	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004148.2	1.0	1.0	1.0	1.0	1.0	31.6023595820059	1.0	1.0	1.0	1.0	1.0	9.62265747459882	1.0	1.0	1.0	12.6956181219515	1.0	1.0	1.0	18.0559412056565	1.0	24.4581826386995	1.0
AC004160.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.6493047479205	1.0	1.0	1.0	1.0	1.0
AC004231.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004233.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004241.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004257.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.7042496208082	1.0	1.0	1.0
AC004453.1	1.0	7.94296104028291	1.0	34.9344578623778	1.0	11.6957999500789	1.0	34.4460795899618	1.0	25.2894228376627	1.0	16.2114447664385	69.5300541573969	1.0	19.4454250689209	17.3769493818146	1.0	35.5950703841077	15.8040914065103	21.1660081108339	1.0	28.3187892622893	1.0
AC004475.1	1.0	14.0714111127843	1.0	27.0459374005794	10.4560262513435	13.9609561977019	1.0	35.468392583322	1.0	1.0	16.811859095294	16.2308182647297	1.0	1.0	1.0	41.1890196271039	29.3639256437423	45.5696105594715	1.0	13.4542101898513	18.2685427771559	1.0	39.2753732715108
AC004477.1	1.0	1.0	1.0	1.0	1.0	9.01718864672046	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AC004494.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
